NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
2017,1205,4,10022,2001,79377,0,1721208,17,1,42,F,2013.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCABCEBE,91011100.0,EAADCADEAABACCCDDCBCCCADCDA,111101900011990110110011109,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"61,9","71,3","57,1","92,5",93.0,65.0,100.0,92.0,60.0,100.0,"58,8","60,9","46,7",10.0,60.0,70.0,D,D,C,B,B,B,B,D,D,B,A,A,B,B,C,C,B,E,E,D,A,A,A,E,35.0,A,E,A,K,A,B,C,E,C,H,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,6.0,4.0,3.0,3.0,1.0,5.0,6.0,4.0,6.0,6.0,1.0,1.0,5.0,5.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,8.0,A,A,I,I,A,B,A,C,C,B,B,B,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,52,F,1996.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,EB*EBACB,90000000.0,DDBDADDDEEEEAEEECEDEDDD.AAA,000100911000990000000000009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"13,3","10,8","0,0","27,0",23.0,55.0,15.0,31.0,55.0,25.0,"14,1","13,0","20,0",40.0,0.0,20.0,C,C,B,D,C,D,B,.,B,A,A,A,B,B,A,B,A,F,B,B,A,A,A,B,52.0,A,C,F,A,A,D,D,E,E,B,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,A,A,B,A,A,B,A,A,A,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,41,F,2013.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,EEEADCEB,90000000.0,EDDBDBEEEEADBDCEEEDDEEABEEC,100010901000990000000110009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"22,5","20,2","0,0","50,5",73.0,65.0,75.0,28.0,60.0,20.0,"23,2","21,7","31,7",25.0,20.0,50.0,D,D,C,B,B,C,B,D,D,A,A,A,B,B,C,E,B,E,E,D,A,A,A,A,35.0,A,D,C,D,B,C,C,E,C,H,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,7.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,5.0,2.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,A,A,H,A,A,B,A,C,A,B,B,C,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,45,F,1998.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCCEBEED,91000101.0,DAAADCCDAEEEAACCDDCDEABABCA,011010910000990010000000009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"29,1","53,3","42,9","69,0",72.0,40.0,80.0,66.0,50.0,70.0,"21,0","21,7","16,7",30.0,20.0,0.0,C,C,B,C,C,D,A,*,E,A,B,A,B,C,A,A,A,B,A,B,A,A,A,F,29.0,A,C,B,E,A,D,B,E,H,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,A,A,H,A,A,D,D,B,A,A,B,B,C
2017,1205,4,10022,2001,79377,0,1721208,17,1,29,F,2005.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BEDECCED,90001001.0,EDADDAEDADEDABBCBCBEEBADCEA,101111910000990000100011109,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"43,7","46,8","28,6","74,0",95.0,75.0,100.0,53.0,65.0,50.0,"42,7","43,5","38,3",25.0,40.0,50.0,C,E,C,A,D,C,B,D,C,B,B,A,B,D,C,G,C,E,E,D,A,F,A,A,11.0,A,A,B,A,B,C,D,E,B,C,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,5.0,6.0,5.0,4.0,D,C,I,I,A,A,B,D,A,A,A,A,B
2017,1205,4,10022,2001,79377,0,1721208,17,1,36,F,2001.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCBEEEEC,91100100.0,DDDEEBDCDEDCCBDDDEDCDACDDEB,000000900000991110010001009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"32,5","50,9","42,9","63,0",79.0,75.0,80.0,47.0,55.0,45.0,"26,4","21,7","53,3",60.0,60.0,40.0,A,B,C,D,C,D,D,D,E,A,D,A,A,A,C,E,A,F,E,C,A,A,A,C,29.0,A,C,A,A,B,C,C,E,A,B,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,7.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,B,B,H,C,A,A,B,D,A,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,31,F,2003.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BEDDCDBD,90001001.0,BBCCEBEDEDECBBEBAABBBBBBBCC,000000911000990000100000009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,"16,7","32,2","28,6","37,5",24.0,60.0,15.0,51.0,55.0,50.0,"11,5","13,0","3,3",10.0,0.0,0.0,C,C,D,B,D,B,B,D,E,B,D,A,D,D,C,C,A,B,A,B,A,A,A,A,11.0,A,D,B,A,B,C,C,E,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,A,E,I,B,A,A,B,C,A,A,B,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,50,M,1989.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BEBEBDBE,90100000.0,BDDBDDCEEEDADBBEBEBACDBBBEE,000010901001990000100000009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"19,5","29,0","14,3","51,0",50.0,50.0,50.0,52.0,60.0,50.0,"16,3","17,4","10,0",30.0,0.0,0.0,C,C,A,C,D,D,B,A,D,B,B,A,C,C,C,G,B,E,D,B,A,A,A,A,53.0,A,C,C,H,A,D,B,E,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,8.0,3.0,3.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,8.0,A,B,E,A,A,B,B,C,C,A,A,B,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,26,F,2009.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,DCABCEBD,91011101.0,EBDADBBDEBDAEADECBBEDEDDBEB,100010911101991001100101009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"51,0","67,6","71,4","62,0",74.0,50.0,80.0,50.0,50.0,50.0,"45,4","47,8","31,7",25.0,0.0,70.0,C,D,B,C,C,D,A,B,D,A,B,A,A,B,C,D,A,B,A,B,A,A,A,A,11.0,A,A,C,C,A,B,C,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,8.0,8.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,A,A,H,A,A,A,A,A,A,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,55,F,2006.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCAECEBD,91001101.0,DACDDDEEEEBDAEDEEBCEEEECECB,010110901010991001000100009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"38,9","64,5","57,1","75,5",78.0,70.0,80.0,73.0,65.0,75.0,"30,3","34,8","5,0",15.0,0.0,0.0,E,E,D,B,A,C,B,D,D,B,D,A,A,A,C,F,C,E,E,G,A,A,A,A,51.0,D,D,A,K,B,D,C,E,F,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,A,A,H,F,A,C,B,C,A,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,32,F,2013.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,EAEECABB,90001000.0,EDABDDDEEEEDACEDCAEDEBEACEC,101010901000990100000000109,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,336.0,333.0,"24,8","32,6","14,3","60,0",49.0,85.0,40.0,71.0,55.0,75.0,"22,2","26,1","0,0",0.0,0.0,0.0,D,C,C,A,A,C,A,B,C,A,D,A,E,E,A,A,A,C,E,D,A,A,A,C,32.0,A,D,G,A,A,E,B,E,A,F,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,1.0,1.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,A,C,A,I,A,A,B,A,A,A,B,B,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,38,F,1999.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,CCEDEEED,91000101.0,CBDB.DEDAAECABBEACDBCECACDC,000000910000990000000100109,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,336.0,333.0,"18,4","34,5","42,9","22,0",44.0,60.0,40.0,0.0,0.0,0.0,"13,0","13,0","13,3",40.0,0.0,0.0,D,D,D,D,D,D,B,.,.,B,D,A,B,C,C,D,A,E,D,B,A,A,A,A,33.0,A,C,B,A,B,C,B,E,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,2.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,3.0,8.0,A,A,C,A,A,A,B,C,A,B,B,B,B
2017,1205,4,10022,2001,79377,0,1721208,17,1,32,F,2005.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BAAECEAE,90001110.0,DDDDDADCBEDDAAEECCECBEDCEBE,000111900000990000010100019,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"27,6","28,9","42,9","8,0",8.0,40.0,0.0,8.0,40.0,0.0,"27,2","26,1","33,3",30.0,40.0,30.0,D,C,A,E,C,D,E,E,C,B,D,A,E,E,F,D,A,B,A,B,A,A,A,A,15.0,A,C,A,K,A,E,E,E,B,B,6.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,8.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,A,I,B,A,A,A,A,A,A,C,B,D,D
2017,1205,4,10022,2001,79377,0,1721208,17,1,39,F,1995.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BEBAECCE,90100000.0,CAAEAEDEEEEAEECEDCBEDEEDDBB,011000901001990010100101019,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"41,4","36,6","14,3","70,0",69.0,65.0,70.0,71.0,75.0,70.0,"43,0","39,1","65,0",55.0,60.0,80.0,D,C,A,D,C,A,A,D,D,B,F,A,B,B,C,C,B,F,E,B,A,A,A,A,29.0,A,C,F,A,B,D,B,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,A,A,B,B,A,D,B,C,D,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,22,M,2013.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,AEAEDCEE,90000000.0,ECADDBEEAEEBBADECEDEEECADDC,101110900000991000000100009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,555.0,555.0,555.0,"20,0","6,0","0,0","15,0",30.0,30.0,30.0,0.0,40.0,0.0,"24,7","26,1","16,7",25.0,0.0,25.0,D,D,A,B,B,D,D,C,B,A,B,A,B,B,F,E,A,C,E,J,A,F,A,A,11.0,A,A,B,A,B,D,B,E,F,D,5.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,4.0,5.0,5.0,4.0,D,I,I,B,A,B,B,B,A,B,B,B,B
2017,1205,4,10022,2001,79377,0,1721208,17,1,40,F,2000.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,DCEDCBDC,91001000.0,BCABDDBEDAECACBDCCCEDEEDCEE,001010900000990100000101109,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"30,0","43,8","28,6","66,5",61.0,65.0,60.0,72.0,60.0,75.0,"25,4","26,1","21,7",25.0,40.0,0.0,C,D,C,C,C,C,B,D,D,B,D,A,A,B,C,E,C,C,C,B,A,A,A,A,15.0,A,C,C,E,A,B,B,E,E,B,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,A,A,B,B,A,B,B,C,A,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,28,F,2013.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,ECEAECEB,91000000.0,DABEDCCACBEBABCECDBCCDCEEDA,010010900100990000110000009,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,333.0,333.0,"16,0","8,6","14,3","0,0",0.0,0.0,0.0,0.0,0.0,0.0,"18,4","21,7","0,0",0.0,0.0,0.0,E,C,A,B,B,C,A,E,B,B,A,A,B,B,C,C,A,A,A,B,A,A,A,A,11.0,A,A,A,A,B,B,A,E,F,E,5.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,A,A,I,I,A,B,B,D,A,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,25,F,2011.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCEDEAEC,91000000.0,BCEDABBCBCCCDDEABBEDAAEABBE,000100900000990001001000019,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,"20,0","25,2","14,3","41,5",11.0,55.0,0.0,72.0,60.0,75.0,"18,3","17,4","23,3",70.0,0.0,0.0,C,C,C,A,A,B,E,D,E,A,D,A,F,F,B,F,C,B,A,B,A,A,A,A,29.0,A,A,B,A,A,B,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,B,A,A,A,B,A,A,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,28,F,2006.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BDCBEEBE,90010100.0,EBDDDDDEEEDDCADEEEEEAEDDEDE,100110901000991000001101009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"34,8","36,2","28,6","47,5",45.0,65.0,40.0,50.0,50.0,50.0,"34,3","34,8","31,7",25.0,40.0,30.0,C,C,C,A,A,B,B,D,B,B,D,A,B,B,C,B,B,E,D,B,A,A,A,A,35.0,A,A,B,K,B,B,B,E,E,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,A,A,G,A,D,A,A,C,C,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,39,F,1996.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,C,A,A,B,B,C,D,A,B,A,B,A,A,A,A,42.0,A,A,C,B,A,C,B,E,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,B,A,A,D,A,C,A,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,45,F,2011.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,DEEDCCCB,90001000.0,CACDABEDBCEDAAEE*CDDEE*BBCD,010100910000990000000100009,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,333.0,"19,8","30,4","14,3","54,5",56.0,60.0,55.0,53.0,65.0,50.0,"16,3","17,4","10,0",30.0,0.0,0.0,E,D,C,A,A,C,B,C,D,C,D,A,C,B,C,E,A,F,E,B,C,A,A,A,32.0,A,D,C,G,B,E,E,E,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,B,A,A,B,A,B,A,A,A,A,A
2017,1205,4,10022,2001,79377,0,1721208,17,1,38,F,1998.0,2013.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,B,D,A,E,B,C,C,B,C,E,C,A,A,A,A,29.0,A,A,C,G,A,B,B,E,H,B,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,8.0,8.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,3.0,D,E,B,F,A,A,A,C,A,B,C,B,B
2017,1205,4,10022,2001,79377,0,1721208,17,1,31,F,2003.0,2014.0,4.0,0,1,8,0,1,0,27,0,4,0,CCBBCEAD,XCBBCEAD,EAADDACDEBBAACDDDBBCAEADCBB,EAADDAXDEBBAXXDDDBBCAEADCBX,BCEDEEAB,91000110.0,EBAEEDBEECDCABDEDDEEDBEDEBD,101000901000991010000001019,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"39,7","56,3","42,9","76,5",62.0,50.0,65.0,91.0,55.0,100.0,"34,1","30,4","55,0",55.0,100.0,10.0,D,C,B,B,B,C,B,D,D,B,A,A,B,B,C,B,A,B,A,B,A,A,A,A,32.0,A,A,B,K,A,B,B,E,E,C,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,5.0,4.0,5.0,6.0,6.0,7.0,7.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,6.0,A,A,I,I,A,A,A,C,A,B,B,A,A
